,Unnamed: 0,ISBN,BookTitle,BookAuthor,Publisher,PubDate,Price,Category-2
41,9791188331796,9791188331796,돈의 속성 최상위 부자가 말하는 돈에 대한 모든 것  [ 친필 사인 인쇄본 ],김승호,스노우폭스북스,2020년 06월 15일,15120,경제 경영
42,9791170431299,9791170431299,따라하면 수익이 따라오는 ETF 투자 안전하게 수익률 높이는 ETF  투자의 기술,이재준,원앤원북스,2020년 10월 01일,14400,경제 경영
43,9791165212803,9791165212803,"주식 대세판단 무작정 따라하기 미래의 주가를 예측하는 외국인, 기관의 경제지표 해독법 대공개",윤재수,길벗,2020년 09월 28일,19800,경제 경영
44,9791196822125,9791196822125,자유로서의 사회적경제 [ 양장 ],김종걸,북사피엔스,2020년 09월 15일,25020,경제 경영
45,9791160023008,9791160023008,"아들아, 주식투자할 때 이것만은 꼭 기억하렴",권성희,메이트북스,2020년 09월 15일,13500,경제 경영
46,9791165342159,9791165342159,"초격차 : 리더의 질문 위기와 기회의 시대, 기업의 길을 묻다  [ 양장 ]",권오현,쌤앤파커스,2020년 09월 10일,16200,경제 경영
47,9788965022930,9788965022930,주식의 신 100법칙 이기는 투자의 백 가지 철칙,이시이 카츠토시 /오시연 역,지상사,2020년 09월 18일,13950,경제 경영
48,9791190908764,9791190908764,읽으면 진짜 주식투자로 돈 버는 책 어떤 주식을 어떻게 골라내 언제 사고팔지 확실히 알자!,조혁진,위즈덤하우스,2020년 08월 31일,13500,경제 경영
49,9788997759729,9788997759729,위기탈출 경영혁명 첨단시대의 경영 바이블,"엘리 골드렛, 로버트 폭스 /홍성완 역",새길아카데미,2020년 09월 15일,15000,경제 경영
50,9791160022988,9791160022988,주린이도 술술 읽는 친절한 주식책 주식 왕초보가 꼭 알아야 할 기본,"최정희, 이슬기",메이트북스,2020년 09월 01일,13500,경제 경영
51,9791190865043,9791190865043,슈퍼리치 영업의 기술 잠자는 순간에도 돈이 들어오는 특별한 영업 노하우,심길후,나비의활주로,2020년 07월 23일,13500,경제 경영
52,9788995563502,9788995563502,부의 인문학 슈퍼리치의 서재에서 찾아낸 부자의 길,브라운스톤,오픈마인드,2019년 10월 04일,13500,경제 경영
53,9791197097126,9791197097126,이 시대의 강의력 F.L.O.W,민현기 /유영만 감수,Book Insight(북인사이트),2020년 09월 24일,13320,자기계발
54,9791158931049,9791158931049,"외식업 생존의 법칙 벼랑 끝 외식업, 위기 극복 긴급 매뉴얼","아라이 미찌나리, 김태경 /김수은 역",이상미디어,2020년 09월 23일,14400,경제 경영
55,9788927811527,9788927811527,지구 평화를 향한 탐구 핵무기와 전쟁이 없는 세계를 이야기하다  [ 양장 ],"이케다 다이사쿠, 로트블랫",중앙북스(books),2020년 09월 21일,9900,경제 경영
56,9791190356800,9791190356800,사장을 위한 언택트 시대의 커뮤니케이션 사장은 이제 어떻게 말하고 무엇으로 소통해야 하는가,김은성,센시오,2020년 09월 28일,14850,경제 경영
57,9791189797065,9791189797065,내 청약통장 사용설명서 청약통장은 있는데 청약은 모르는 3040 무주택자를 위한 내 집 마련의 기본,눈을떠요,세이지(世利知),2020년 09월 21일,13140,경제 경영
58,9791187665281,9791187665281,"핫한 그 회사, 진짜 잘 나갈까? 재무제표로 ‘대어기업’ 속속들이 들여다보기",이승환,Weekly BIZ Books,2020년 09월 15일,14400,경제 경영
59,9788984583412,9788984583412,부동산 게임의 법칙 무일푼에서 건물주 되기까지,조성래,노드미디어,2020년 09월 28일,14250,경제 경영
60,9788947546294,9788947546294,대한민국 상가투자 지도 1일 매출로 보는,김종율,한국경제신문사(한경비피),2020년 09월 14일,17100,경제 경영
61,9791165342265,9791165342265,"돈 앞에선 이기주의자가 되라 조금은 뻔뻔하게, 조금은 교활하게",네이선 랏카 /장진영 역,쌤앤파커스,2020년 09월 25일,16200,경제 경영
62,9788950989774,9788950989774,"워크디자인 불안의 시대, 어떻게 ‘일’해서 생존할 것인가","최혜은, 쟈스민 한",21세기북스,2020년 09월 10일,15300,자기계발
63,9791188348756,9791188348756,디지털 마케터로 일하고 있습니다 차이를 만들어 내는 마케터들의 이야기,레드펭귄,천그루숲,2020년 09월 10일,13500,경제 경영
64,9791166030703,9791166030703,직원경험 MZ세대가 선택하는 회사의 비밀,제이콥 모건 /도상오 역,이담북스(이담Books),2020년 09월 10일,16200,경제 경영
65,9788925599632,9788925599632,"규칙 없음 넷플릭스, 지구상 가장 빠르고 유연한 기업의 비밀","리드 헤이스팅스, 에린 마이어 /이경남 역",알에이치코리아(RHK),2020년 09월 08일,22500,경제 경영
66,9791190123884,9791190123884,이제 말이 아닌 글로 팔아라 단 한 줄의 글이 고객의 마음을 사로잡는다,이수민,갈매나무,2020년 08월 31일,14400,경제 경영
67,9791170431206,9791170431206,"창업 비용 2만 원, 1인기업으로 살아남기",정도영,원앤원북스,2020년 09월 01일,14400,경제 경영
68,9791164841677,9791164841677,"대한민국 부동산 전쟁 젊은 세대여, 10년 후 부자와 가난한 자가 갈린다","고종완, 권대중, 박합수, 손동우, 심교언  외 3명
                    
정보 더 보기/감추기



고종완
권대중
박합수
손동우
심교언
양지영
제네시스박
함영진",매일경제신문사,2020년 08월 31일,14400,경제 경영
69,9788956593838,9788956593838,미국주식이 답이다 2021 생초보도 돈 버는 글로벌 투자 원포인트 레슨  [ 개정판 ],"이항영, 이승원, 장우석",예문,2020년 08월 10일,15120,경제 경영
70,9791157844357,9791157844357,"게임 오버 GAME OVER 소수만 누리는 번영, 누구도 원치 않는 민주주의, 모두가 바라는 민족주의, 그다음은?",한스 페터 마르틴 /이지윤 역,한빛비즈,2020년 08월 20일,22500,경제 경영
71,9791165342098,9791165342098,CHANGE 9 (체인지 나인) 포노 사피엔스 코드,최재붕,쌤앤파커스,2020년 08월 20일,15120,경제 경영
72,9791160022957,9791160022957,왕초보도 쉽게 따라할 수 있는 꼬마빌딩 짓기,박정선,메이트북스,2020년 08월 10일,13500,경제 경영
73,9788965963790,9788965963790,"룬샷 전쟁, 질병, 불황의 위기를 승리로 이끄는 설계의 힘",사피 바칼 /이지연 역,흐름출판,2020년 04월 27일,16200,경제 경영
74,9791187809319,9791187809319,홀로 성장하는 시대는 끝났다 세계 최고 기업들이 주목하는 커뮤니티 리더십이 온다,이소영,더메이커,2019년 11월 05일,14220,자기계발
75,9788965707691,9788965707691,포노 사피엔스 스마트폰이 낳은 신인류,최재붕,쌤앤파커스,2019년 03월 11일,15120,경제 경영
76,9791188754069,9791188754069,통섭과 투자 찰리 멍거처럼 사고하고 투자하라,"마이클 모부신 /이건, 오인석 역/신진오 감수",에프엔미디어,2018년 07월 14일,18000,경제 경영
77,9791157844487,9791157844487,부의 원칙 투자의 신 래리 하이트의 추세추종 투자 전략,래리 하이트 /노태복 역/강병욱 감수,한빛비즈,2020년 10월 05일,16200,경제 경영
78,9791165212988,9791165212988,월급으로 시작하는 부동산투자 평범한 월급쟁이를 수십억대 부자로 만든 투자법,투자가 카일,길벗,2020년 09월 25일,14850,경제 경영
79,9791165524197,9791165524197,"아프리카, 미필적 고의에 의한 가난 아프리카는 왜 아직 가난한가?",윤영준,지식과감성#,2020년 09월 23일,12600,경제 경영
80,9791189430870,9791189430870,인간을 위한 미래 대한민국 석학 8인이 대전환기 인류의 미래를 통찰한다  [ 양장 ],"김도현, 이재열, 김홍중, 김도년, 김대식  외 3명
                    
정보 더 보기/감추기



김도현
이재열
김홍중
김도년
김대식
강형구
정유신
김재인",클라우드나인,2020년 09월 18일,15300,경제 경영
81,9791197180101,9791197180101,정부가 집값을 안 잡는 이유,윤세경,이레퍼블리싱,2020년 09월 18일,13050,경제 경영
82,9791190820776,9791190820776,합격하는 승무원은 따로 있습니다 코드원 승무원이 알려주는 승무원 취업 필승 전략,곽원경,라온북,2020년 09월 18일,13500,자기계발
83,9788947546317,9788947546317,"주식, 나는 대가처럼 투자한다 한 권으로 익히는 월가의 전설 10명의 투자원칙과 실제 적용방법","강영연, 최재원",한국경제신문사(한경비피),2020년 09월 14일,14400,경제 경영
84,9791164841660,9791164841660,신방수 세무사의 2021 확 바뀐 부동산 세금 완전 분석,신방수,매일경제신문사,2020년 09월 21일,15300,경제 경영
85,9788993409345,9788993409345,폐업도 전략이다 리스크를 최소화하는 사업정리법,강종헌,북네스트,2020년 09월 25일,13500,경제 경영
86,9791186518434,9791186518434,왕초보 부동산 중개 그냥 따라하기 축! 공인중개사 합격!! 그 다음은 어떻게,김철수,갈라북스,2020년 10월 01일,13050,경제 경영
87,9788967260538,9788967260538,뉴 엘리트 4차산업혁명 시대의 뉴 엘리트,표트르 펠릭스 그지바치,사과나무,2020년 09월 15일,13500,경제 경영
88,9791165212681,9791165212681,팀장의 탄생 실리콘밸리식 팀장 수업,줄리 주오 /김고명 역,더퀘스트,2020년 09월 14일,15120,경제 경영
89,9791190865098,9791190865098,"마케팅 첫 키스 하루 3시간 투자로 브랜드의 진정한 팬, 1,000명을 만들기 위한 마케팅 실전 공략집!","안혜빈, 김민정",나비의활주로,2020년 09월 18일,13500,경제 경영
90,9788997743513,9788997743513,넥스트 이노베이션 혁신방법을 혁신하라,"김언수, 김봉선, 조준호",진성북스,2020년 09월 09일,16200,경제 경영
91,9791190931083,9791190931083,주식 부자 프로젝트 하루 만 원으로 시작하는,채상욱,비에이블,2020년 09월 09일,15120,경제 경영
92,9788998294892,9788998294892,사이드잡으로 월급만큼 돈버는법 슬기로운 N잡러의 퇴근 이후의 라이프,윤소영,더블엔,2020년 09월 19일,13500,자기계발
93,9788934990819,9788934990819,다윗과 골리앗 거인을 이기는 기술,말콤 글래드웰 /김규태 역,김영사,2020년 09월 01일,15120,자기계발
94,9788934990796,9788934990796,당신이 무언가에 끌리는 이유  참을 수 없이 궁금한 마음의 미스터리  [ 개정판 ],말콤 글래드웰 /김태훈 역,김영사,2020년 09월 01일,16020,경제 경영
95,9791196194598,9791196194598,법인 컨설팅 세무와 실전 화법 법인 전문 컨설턴트를 위한 최고의 상담 가이드북,"권인규, 김봉석, 옥상철",한월북스,2020년 09월 09일,20250,자기계발
96,9791190864053,9791190864053,Z세대는 그런 게 아니고 밀레니얼도 모르는 모바일 네이티브,고승연,스리체어스(threechairs),2020년 09월 02일,10800,경제 경영
97,9791155551394,9791155551394,100년 가는 작은 가게 성공하는 작은 가게 창업·경영 전략 따로 있다,이정우,이지출판,2020년 08월 25일,13500,경제 경영
98,9791197108631,9791197108631,"월수입 3,000만원 1인 비즈니스 평생직장이 필요 없는 시대 1인 지식기업가가 되어라",이종서,홍익출판미디어그룹,2020년 09월 03일,14220,자기계발
99,9791196194581,9791196194581,GA 영업의 신 GA 성공을 위한 8가지 원칙  [ 양장 ],안주원,한월북스,2020년 09월 07일,15300,경제 경영
0,9791190067300,9791190067300,마흔 넘은 여자는 무슨 재미로 살까?,김영미,치읓,2020년 09월 30일,13320,자기계발
1,9788901245263,9788901245263,잘 쉬는 기술 어떻게 쉬어야 할지 모르는 사람들을 위한 최고의 휴식법 10가지,클라우디아 해먼드 /오수원 역,웅진지식하우스,2020년 09월 22일,16200,자기계발
2,9788972773405,9788972773405,고전 읽기 독서법 기적을 부르는 완벽한 고전 독서 교육,임성훈,리드리드출판,2020년 10월 15일,13320,자기계발
3,9791162541661,9791162541661,우아하게 이기는 여자 일 잘하는 여자가 절대 포기하지 말아야 할 것들,윤여순,비즈니스북스,2020년 09월 28일,12600,자기계발
4,9791190227100,9791190227100,지극히 사적인 그녀들의 책 읽기,손문숙 /윤혜옥 사진,힘찬북스,2020년 09월 28일,13320,자기계발
5,9791163430315,9791163430315,독립생활보다 시간독립부터 먼저 하셔야겠습니다 일과 삶의 밸런스를 위한 '시간독립 프로젝트!',이영직,스마트비즈니스,2020년 09월 18일,13500,자기계발
6,9791157686551,9791157686551,한마디 먼저 건넸을 뿐인데 아무도 몰라주던 나를 모두가 알아주기 시작했다!,이오타 다쓰나리 /민혜진 역,동양북스(동양books),2020년 09월 28일,12420,자기계발
7,9788931590029,9788931590029,내가 예민한 게 아니라 네가 너무한 거야,유은정,성안당,2020년 09월 14일,13500,자기계발
8,9791190356770,9791190356770,끝까지 해내는 사람들의 1일 1분 루틴  1만 2천 명의 습관을 바꿔준 목표 실현법,오히라 노부타카 /황혜숙 역,센시오,2020년 10월 08일,13050,자기계발
9,9791166111587,9791166111587,"운의 힘 돈보다 운, 상위 1% 운의 비밀",박성준,소미미디어,2020년 09월 24일,14580,자기계발
10,9791156028352,9791156028352,나는 왜 마음이 약할까? 마음에 상처받지 않는 법,조관일,행복에너지,2020년 09월 15일,16000,자기계발
11,9791160022964,9791160022964,"명상, 참 마음이 따뜻해",배영대,메이트북스,2020년 09월 14일,13500,자기계발
12,9788936514532,9788936514532,나이 들수록 머리가 좋아지는 법 중년 이후 뇌기능에 대한 반전,이호선,홍성사,2020년 09월 04일,13300,자기계발
13,9791158771898,9791158771898,믿으면 이루어지는 꿈의 원리,윤대현,바이북스,2020년 09월 15일,12600,자기계발
14,9791165212599,9791165212599,성과로 이어지는 일습관 일 잘하는 사람들은 습관으로 승부한다,하지은,길벗,2020년 09월 23일,13500,자기계발
